stimulus_presentation_id,start_time,stop_time,orientation,temporal_frequency,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
31139,3591.323247748545,3593.324937748545,315.0,2.0,0,5,0,38,1,0,2,0,1,13,25,9,11,48,0,0,1,64,5,3,60,13,7,5,5,1,6,26,18,3,20,33,16,49,2,59,17,16,6,1,43,1,38,0,3,0,0,0,0,9,0,1,1,0,17,0,0,0,0,9,3,23
31159,3651.3734377485457,3653.3750977485456,315.0,2.0,3,0,0,42,3,0,5,0,0,4,11,10,20,58,1,1,1,95,3,3,60,13,1,6,33,7,6,21,34,9,17,34,24,38,2,47,26,34,24,13,56,8,59,0,3,2,0,8,4,18,0,1,16,0,77,1,0,0,0,43,8,16
31180,3714.426092400636,3716.427752400636,315.0,2.0,0,0,0,17,1,0,2,0,0,14,18,20,9,57,0,0,0,64,0,4,42,15,1,4,35,4,2,14,38,20,6,52,9,55,1,36,14,36,11,23,33,4,54,1,1,4,0,9,9,18,1,6,10,0,75,0,0,1,6,41,4,9
49214,4741.283912400636,4743.285592400636,315.0,2.0,3,0,0,38,0,0,3,0,0,5,3,20,5,32,0,1,0,57,1,5,43,12,4,6,21,1,8,12,16,2,14,20,7,50,1,38,18,21,6,8,13,4,49,0,0,2,0,0,9,13,0,2,11,0,50,1,0,0,2,39,0,8
49236,4807.339082400637,4809.340762400636,315.0,2.0,1,0,1,28,0,0,0,0,0,10,8,17,1,22,3,2,1,45,4,8,33,9,6,3,8,1,5,4,13,4,5,17,5,47,1,44,10,12,12,10,2,1,41,1,0,1,0,0,3,5,0,0,7,0,40,0,0,2,4,44,1,12
49262,4885.404302400636,4887.405972400637,315.0,2.0,0,0,0,33,0,0,0,0,0,6,1,10,1,23,0,1,3,43,3,9,35,10,4,5,6,2,3,9,15,5,6,17,2,42,1,31,12,14,10,13,5,2,43,0,2,2,0,1,9,11,0,2,9,0,63,0,0,0,1,33,1,10
49349,5146.622497748545,5148.624197748545,315.0,2.0,2,4,0,28,2,0,0,0,3,4,3,13,2,21,0,2,0,45,0,5,39,5,3,4,12,2,4,8,23,18,4,27,4,41,3,25,11,14,16,12,0,3,67,1,7,4,0,5,21,7,1,5,18,0,88,4,0,3,2,32,3,11
49414,5341.7855424006375,5343.787222400636,315.0,2.0,1,0,0,42,3,0,1,0,2,1,4,15,24,58,0,1,1,83,4,3,47,7,3,7,24,2,0,24,21,6,3,34,9,40,0,62,21,23,6,8,28,2,40,1,0,2,0,0,12,11,0,3,14,0,48,0,0,1,6,52,5,41
3854,1753.7881877485456,1755.7898577485455,315.0,4.0,0,0,0,36,1,0,1,0,0,3,21,2,25,48,0,1,0,37,12,0,63,11,0,1,13,0,7,17,23,7,13,18,3,19,13,1,19,18,7,4,21,1,49,0,1,7,0,2,5,20,1,0,2,0,0,2,0,0,1,13,4,0
3882,1837.8584377485456,1839.8600477485452,315.0,4.0,0,0,0,37,0,0,2,0,1,3,18,5,18,57,0,1,0,27,6,0,56,20,0,4,40,1,4,33,38,12,19,20,4,18,8,0,26,33,2,7,38,4,56,0,0,7,0,10,14,19,2,6,13,0,1,1,0,0,2,20,6,0
3928,1975.9737877485452,1977.9754777485452,315.0,4.0,1,1,0,34,1,0,0,0,1,2,11,1,19,49,0,1,0,57,8,0,55,21,3,4,36,2,19,26,16,6,18,20,5,14,1,0,24,21,3,5,38,3,60,1,6,3,0,7,27,24,1,3,14,0,2,4,0,1,1,21,6,0
3933,1990.9863324006367,1992.9880024006366,315.0,4.0,6,0,1,41,0,0,1,0,2,2,6,0,18,61,0,0,0,55,5,0,62,8,1,3,7,2,4,25,19,3,25,15,2,11,17,0,31,10,5,2,32,0,56,2,1,6,0,2,10,18,0,1,1,0,0,0,0,0,0,1,0,0
3955,2057.041522400636,2059.043192400636,315.0,4.0,1,0,1,33,0,0,1,0,1,3,1,0,17,65,1,1,0,44,0,1,56,9,0,3,9,2,8,16,20,3,25,23,2,17,14,0,22,11,6,2,20,3,57,2,3,14,0,4,10,16,0,0,2,0,0,0,2,1,0,4,1,0
31002,3179.979612400636,3181.981282400636,315.0,4.0,0,0,1,32,1,0,1,0,2,6,17,10,28,66,1,0,0,105,9,1,63,8,8,11,12,3,12,37,14,5,14,14,6,24,6,0,31,16,8,4,43,0,49,0,0,1,0,1,0,14,0,1,4,0,6,0,0,0,1,10,5,13
31110,3504.250512400636,3506.252182400636,315.0,4.0,0,6,0,44,0,1,1,0,0,9,4,7,15,32,0,0,0,36,0,2,56,9,11,8,4,0,14,16,10,1,23,8,7,40,2,48,17,5,3,1,40,0,15,0,0,0,0,0,0,20,0,0,0,0,1,0,0,0,0,5,1,4
31122,3540.280612400636,3542.282282400636,315.0,4.0,0,0,0,39,0,0,0,0,1,0,13,18,23,54,0,0,0,79,11,4,65,18,13,4,18,2,12,30,19,10,16,21,10,39,2,0,24,26,5,2,25,0,67,0,1,6,0,2,2,21,0,0,4,0,22,0,0,0,0,13,1,25
49227,4780.316477748545,4782.318157748547,315.0,4.0,4,0,0,26,1,1,0,0,1,6,0,15,4,28,3,6,1,41,1,5,31,14,7,11,16,2,5,7,11,9,7,16,6,32,2,42,17,9,5,19,0,3,59,1,2,2,0,1,12,13,3,3,26,0,59,0,0,6,2,25,0,4
49260,4879.399282400636,4881.400962400636,315.0,4.0,0,2,0,35,1,0,0,0,0,4,7,16,14,38,0,1,0,57,7,0,49,25,3,6,10,1,8,16,15,2,15,16,12,46,1,51,18,15,4,4,28,0,39,4,2,0,0,0,3,22,0,0,4,0,26,0,0,1,0,28,0,10
49267,4900.416857748545,4902.4184977485465,315.0,4.0,1,1,0,34,0,0,0,0,1,4,5,10,8,31,0,1,1,42,3,9,43,7,6,5,14,2,1,1,18,10,3,16,5,45,1,22,9,13,14,13,2,10,55,0,3,3,0,0,7,8,1,6,10,0,43,1,0,2,1,20,2,12
49274,4921.434402400636,4923.436062400636,315.0,4.0,3,0,0,33,0,0,0,0,0,3,2,18,3,23,0,2,3,48,1,11,32,10,6,3,7,0,4,4,22,10,1,18,9,42,0,27,10,11,5,3,1,2,56,0,0,0,0,0,10,9,0,2,4,0,41,0,0,2,1,23,0,10
49317,5050.542227748546,5052.543927748547,315.0,4.0,0,0,0,32,0,0,0,0,0,1,0,12,3,30,0,2,3,56,2,7,39,8,3,5,9,0,5,7,18,11,8,13,1,43,1,23,8,13,14,10,7,5,52,0,1,2,0,5,8,4,0,3,13,0,19,0,0,2,0,28,1,11
49399,5296.747917748547,5298.749567748546,315.0,4.0,12,1,0,13,3,2,0,0,3,7,1,15,7,26,0,5,2,50,1,7,43,3,9,10,20,2,1,17,21,18,3,12,10,7,7,14,11,17,13,16,0,2,87,1,8,15,0,4,21,18,1,10,43,0,87,0,0,5,5,48,7,6
49425,5374.813147748546,5376.814797748545,315.0,4.0,0,3,0,37,0,0,0,0,0,10,9,24,15,41,0,3,0,61,7,2,53,21,14,11,6,0,42,21,21,3,17,9,8,44,5,24,25,14,1,2,54,0,30,1,0,3,0,0,2,24,0,0,2,0,8,0,0,0,5,30,1,19
3809,1618.6753124006366,1620.6769924006367,315.0,8.0,1,0,1,28,6,0,0,0,0,1,18,6,31,49,0,0,0,44,43,2,42,23,1,4,45,1,0,25,24,15,33,31,12,5,18,0,28,42,0,7,22,0,102,0,0,5,0,1,14,38,2,1,34,0,0,2,0,1,0,8,4,1
3951,2045.0314824006366,2047.0331624006367,315.0,8.0,11,1,0,45,0,0,0,0,4,0,2,1,22,75,0,0,1,64,13,1,57,16,0,4,20,0,16,30,18,6,27,13,6,10,5,0,34,21,0,2,20,0,79,3,1,7,0,2,5,37,0,1,4,0,0,0,0,4,0,7,0,0
3960,2072.0540577485453,2074.0557477485454,315.0,8.0,0,0,0,31,0,0,0,0,0,5,5,2,19,64,0,0,0,62,20,3,55,16,1,2,11,1,3,21,12,0,23,12,7,16,3,0,27,9,2,3,40,0,64,0,1,3,0,0,1,31,0,0,3,0,0,0,0,1,0,2,2,0
31008,3197.994662400636,3199.996352400636,315.0,8.0,0,0,0,45,1,0,4,0,0,7,2,2,24,56,0,1,0,65,32,8,47,19,14,8,13,3,6,32,13,3,34,12,2,33,4,1,24,16,10,4,15,0,59,0,0,1,0,0,0,29,0,1,2,0,1,0,0,0,1,6,8,0
31037,3285.067407748545,3287.069107748545,315.0,8.0,0,3,0,37,0,0,0,0,6,2,2,13,14,43,0,0,0,46,38,6,49,29,6,6,1,0,16,19,10,0,32,15,2,41,6,0,12,7,1,1,43,0,32,1,0,0,0,0,0,25,0,0,0,0,0,0,0,1,0,1,0,16
31038,3288.069912400636,3290.0715924006367,315.0,8.0,0,0,0,38,0,0,0,0,7,4,7,7,16,40,0,0,0,50,73,3,52,31,8,7,16,1,13,21,10,2,32,24,11,37,14,0,14,10,1,0,35,0,44,1,0,6,0,0,0,30,0,0,0,0,2,0,0,0,0,7,1,27
31050,3324.1000124006364,3326.101692400636,315.0,8.0,0,3,0,33,1,0,0,0,0,7,1,2,4,32,0,1,0,39,18,5,31,16,5,4,6,1,3,12,8,1,15,10,3,41,0,28,6,6,11,3,4,0,48,0,0,0,0,0,3,17,1,0,1,0,5,0,0,0,0,4,0,12
31179,3711.4235977485455,3713.4252377485454,315.0,8.0,0,0,0,35,0,0,0,0,0,4,2,14,12,47,0,1,3,48,6,5,52,28,9,3,22,1,6,15,16,2,32,24,8,56,0,6,16,18,0,3,20,0,66,0,0,7,0,0,0,39,0,0,2,0,0,0,0,1,0,0,0,23
49231,4792.326497748545,4794.3281777485445,315.0,8.0,1,0,0,31,1,0,0,0,0,5,7,11,3,27,0,1,2,35,20,3,35,13,6,12,9,1,4,4,5,7,6,10,5,36,3,32,3,7,5,0,0,3,43,2,0,2,0,0,7,15,1,0,4,0,25,0,0,1,0,22,0,8
49280,4939.449452400636,4941.4511224006355,315.0,8.0,3,0,1,29,1,1,1,0,0,11,8,14,5,23,0,4,3,56,11,7,32,14,1,5,25,3,5,7,15,12,9,11,5,53,1,29,7,16,2,14,0,1,67,0,1,3,1,3,12,20,0,3,20,0,56,0,0,2,3,56,2,8
49298,4993.494592400636,4995.4962624006375,315.0,8.0,0,0,0,24,0,0,0,0,1,2,1,6,3,16,0,1,2,40,11,3,28,22,1,3,15,1,1,11,7,6,5,11,7,44,0,17,15,8,0,2,1,1,95,2,0,3,0,0,6,30,0,1,7,0,13,0,0,1,2,18,2,2
49342,5125.604952400636,5127.606632400636,315.0,8.0,5,0,0,26,0,2,0,1,2,2,5,24,7,24,0,8,3,65,14,7,37,22,3,1,23,3,2,9,9,12,7,18,8,35,5,23,9,9,4,10,0,0,103,2,1,6,0,3,15,38,0,0,26,0,39,1,0,0,1,30,5,10
49353,5158.632507748545,5160.6341877485465,315.0,8.0,7,0,0,23,0,1,0,0,1,0,0,11,7,24,0,1,0,52,1,3,41,16,5,4,7,0,2,19,6,8,9,15,5,47,6,12,13,8,0,6,0,0,98,3,2,6,0,0,7,24,1,0,9,0,20,0,0,3,1,14,0,2
49411,5332.7780177485465,5334.779697748546,315.0,8.0,3,1,0,39,0,0,1,0,0,2,2,23,17,52,0,3,0,82,34,4,48,20,7,3,5,1,2,21,0,0,19,8,2,44,1,19,18,5,0,1,51,0,63,0,0,1,0,0,1,34,0,0,0,0,0,0,0,0,0,11,1,47
49421,5362.803097748546,5364.804797748546,315.0,8.0,0,4,0,35,0,0,0,0,0,9,0,21,13,32,0,1,0,40,16,0,41,24,5,8,3,1,6,18,6,1,14,7,4,35,1,51,8,3,2,1,39,0,40,0,0,0,0,0,1,33,0,0,0,0,4,0,0,0,0,3,0,16
3802,1597.6577577485455,1599.6594177485456,315.0,15.0,0,0,2,30,1,0,0,0,0,1,0,4,33,69,0,1,0,68,51,3,48,28,14,7,63,0,0,21,24,40,44,34,8,4,21,0,6,37,1,18,4,0,122,0,1,0,0,24,13,46,0,6,75,0,3,1,0,1,0,11,5,0
3812,1627.6828777485455,1629.6845177485454,315.0,15.0,0,1,2,37,1,0,0,0,0,0,9,0,27,59,0,1,0,30,52,2,47,33,0,4,43,1,0,27,19,19,40,29,5,9,22,1,6,28,0,1,9,0,122,4,0,0,0,0,13,42,0,2,27,0,1,0,0,0,0,4,1,1
3848,1735.7731277485454,1737.7748277485455,315.0,15.0,0,0,0,43,1,0,1,0,0,2,3,0,29,48,1,3,0,47,34,2,54,29,0,3,9,0,2,16,14,5,30,16,1,16,7,6,3,9,0,4,12,0,76,0,0,1,0,1,0,37,1,0,2,0,0,0,0,2,0,0,0,0
3858,1765.7982277485455,1767.7999077485456,315.0,15.0,0,0,1,48,0,0,2,0,0,0,5,3,27,52,0,1,0,38,48,0,56,26,1,1,4,0,1,20,8,1,39,11,1,20,8,0,3,3,1,2,16,0,59,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
3892,1867.8834977485456,1869.8851977485456,315.0,15.0,0,0,4,52,0,0,1,0,0,0,1,1,24,62,0,0,1,41,28,0,60,27,0,0,4,0,4,21,11,0,38,8,2,30,14,0,5,3,2,1,11,0,66,1,0,0,0,0,0,44,0,0,0,0,0,0,0,1,0,0,0,0
3923,1960.9612524006366,1962.9629424006366,315.0,15.0,0,0,1,44,0,0,1,0,0,0,1,0,26,55,0,0,0,45,23,1,51,24,0,0,7,0,17,23,3,3,40,11,3,21,2,0,0,6,3,1,16,2,70,1,0,0,0,0,2,42,0,0,1,0,0,0,0,0,0,1,0,0
31003,3182.982107748545,3184.983797748545,315.0,15.0,0,0,0,42,0,0,1,0,2,1,3,5,27,58,0,3,1,81,55,9,63,24,11,4,10,1,2,27,12,4,36,21,6,27,16,1,3,12,0,1,37,0,99,1,0,0,0,0,1,32,0,0,0,0,0,0,0,0,0,3,0,17
31021,3237.027247748545,3239.0289677485457,315.0,15.0,0,5,0,40,0,0,1,0,3,1,0,8,24,55,0,0,6,55,28,8,48,31,11,11,4,2,20,19,8,1,30,9,8,43,5,0,3,5,2,4,60,0,43,0,0,0,0,0,1,27,0,0,0,0,0,0,0,1,0,0,1,8
31125,3549.2881477485457,3551.289847748545,315.0,15.0,0,0,0,47,0,0,0,0,1,0,0,15,19,63,0,2,8,71,37,4,62,27,3,8,5,4,21,24,10,1,37,11,3,42,8,0,13,9,3,0,35,0,92,5,0,0,0,1,0,42,0,0,1,0,1,0,0,1,0,0,1,13
31136,3582.315722400637,3584.3174124006364,315.0,15.0,0,3,0,38,0,0,1,0,5,0,1,3,18,69,0,0,6,38,23,0,54,36,5,14,8,1,19,23,10,0,27,15,9,41,3,31,2,8,5,1,36,0,44,0,0,0,0,0,0,31,0,1,0,0,6,0,0,1,0,0,0,18
49222,4765.303972400636,4767.3056324006375,315.0,15.0,1,0,0,35,0,0,1,0,0,2,1,15,5,30,0,4,10,51,4,9,31,12,2,4,33,1,14,8,16,13,8,15,8,35,4,41,6,11,7,15,7,3,51,0,2,1,0,1,8,18,4,8,12,0,68,1,0,4,0,39,4,10
49230,4789.324032400637,4791.325712400636,315.0,15.0,2,0,3,14,0,0,1,1,1,2,3,7,5,11,1,3,9,24,4,14,29,25,2,5,30,1,0,8,17,10,7,24,14,37,0,11,7,11,3,20,0,5,79,0,3,2,0,3,14,11,0,8,31,0,89,1,0,6,7,42,4,5
49245,4834.361647748546,4836.3633077485465,315.0,15.0,5,1,0,15,1,0,6,0,1,6,8,4,7,17,3,6,5,33,9,9,27,13,1,3,26,4,2,5,16,10,4,16,15,46,0,22,8,10,4,14,0,1,71,1,4,2,0,1,13,17,0,5,10,1,72,0,0,4,1,22,7,2
49333,5098.582367748546,5100.5840377485465,315.0,15.0,0,0,0,21,0,0,3,0,0,2,2,15,4,18,2,3,5,44,12,3,35,16,1,4,24,1,3,11,11,5,4,8,9,38,4,18,10,9,1,11,4,2,65,0,3,2,0,1,10,13,0,5,12,0,19,1,0,0,0,8,0,4
49430,5389.825682400636,5391.827362400636,315.0,15.0,0,2,0,28,0,0,1,0,0,5,1,18,16,29,0,3,7,47,22,4,43,21,1,8,14,2,5,15,13,2,16,10,7,39,3,25,6,7,2,9,14,0,48,1,1,0,0,1,5,28,0,1,6,0,15,0,0,5,1,10,0,19
